ID,Name,ORG,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM,IP Clean,Plays A,Plays M
57847,Jamie Alexander,Los Angeles Angels,9,2,0,2,0,2,0,0,0,-0.1,0,0,5.0,0,0,2,2,0,0,0,0,2,0,1,0,0,0,0.0,5.0,5,2
58399,Keiran Dunne,Tampa Bay Rays,9,4,0,1,0,1,0,0,0,-0.2,0,0,5.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,5.0,2,1
61597,Lyle Jarville,Baltimore Orioles,9,1,0,1,0,1,0,0,0,0.0,0,0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,5.0,1,1
60360,Dan Stapleton,Los Angeles Angels,9,3,0,0,0,0,0,0,0,0.0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5.0,1,0
52524,Victor Estrada,Portland Loggers,9,2,0,2,0,2,0,0,0,0.0,0,0,4.2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,-0.1,4.666666666666667,3,2
60618,Kevin Felder,Seattle Mariners,9,3,0,1,0,1,0,0,0,0.0,0,0,4.2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,4.666666666666667,2,1
54669,Jimmy Albitz,Texas Rangers,9,3,0,2,0,2,0,0,0,0.1,0,0,4.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,4.0,2,2
63162,Greg Hobbs,Boston Red Sox,9,3,0,0,0,0,0,0,0,-0.2,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,4.0,1,0
65953,Chris Minnis,Cincinnati Reds,9,1,0,1,0,1,0,0,0,0.0,0,0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4.0,1,1
62223,Chris Ashley,Cincinnati Reds,9,1,0,1,0,1,0,0,0,0.0,0,0,3.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.3,3.0,3,1
61333,Luis Escobedo,Boston Red Sox,9,3,0,1,0,1,0,0,0,0.1,0,0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,3.0,1,1
1427,Kazufumi Kawakami,Portland Loggers,9,1,0,0,0,0,0,0,0,0.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,0
60372,Vince Powell,Arizona Diamondbacks,9,3,0,1,0,1,0,0,0,0.0,0,0,3.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.1,3.0,2,1
58000,Sean Blanchard,Houston Astros,9,1,0,1,0,1,0,0,0,0.0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,1
61480,Johnny Corona,San Diego Padres,9,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0
59285,Chris Davison,New York Yankees,9,2,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0
64092,Chris Eaton,Los Angeles Angels,9,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0
57265,Alex Flores,Cincinnati Reds,9,1,0,1,0,1,0,0,0,0.0,0,0,2.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,2.0,2,1
57673,Jose Mejia,Tampa Bay Rays,9,1,0,1,0,1,0,0,0,0.0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,1
61737,Jordan Valdez,Philadelphia Phillies,9,1,0,1,0,1,0,0,0,0.0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,1
57597,Chris Groff,-,9,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0
65550,Devin Bratton,Texas Rangers,9,1,0,1,0,1,0,0,0,-0.3,0,0,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.1,1.0,2,1
56989,Tim Morger,Chicago Cubs,9,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0
54985,Jose Uriarte,Texas Rangers,9,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
67153,Danny Wells,New York Yankees,9,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0
65907,J.D. Whiteside,Baltimore Orioles,9,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,2,0
