ID,Name,ORG,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM,IP Clean,Plays A,Plays M
56199,Jesus Fernandez,Chicago Cubs,7,1,0,1,0,1,0,0,0,0.2,0,0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,3.0,1,1
61597,Lyle Jarville,Baltimore Orioles,7,1,0,0,0,0,0,0,0,0.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3.0,1,0
58114,Hector Melendez,Kansas City Royals,7,3,0,2,0,2,0,0,0,0.3,0,0,3.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,3.0,2,2
63428,Josh Walters,Washington Nationals,7,1,0,0,0,0,0,0,0,0.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,0
60349,Dusty Bailey,Houston Astros,7,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0
63271,Pete Bock,Kansas City Royals,7,2,0,1,0,1,0,0,0,0.1,0,0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,2.0,1,1
55607,Mike Eastwood,Milwaukee Brewers,7,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,1,0
59121,Josh Hess,Philadelphia Phillies,7,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0
49119,Jack Reichert,Nashville Stars,7,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0
60063,Chris Seagrave,Portland Loggers,7,1,0,1,0,1,0,0,0,0.2,0,0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,2.0,1,1
63109,Devon Spurlock,Colorado Rockies,7,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0
60201,Isaiah Tyner,Arizona Diamondbacks,7,1,0,1,0,1,0,0,0,0.0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.1,2.0,2,1
51493,Kevin Baglioni,Cleveland Guardians,7,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
60786,Manny Castaneda,Los Angeles Angels,7,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
68598,Jake Clark,Arizona Diamondbacks,7,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0
60611,Josh Dickert,New York Yankees,7,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
62888,Jerry Fusia,Washington Nationals,7,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
59336,Tim Griffin,St. Louis Cardinals,7,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
50115,Chad Hill,Cincinnati Reds,7,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
59975,Mike Thompson,Toronto Blue Jays,7,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
60628,Chris Venhaus,Nashville Stars,7,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
57628,Kevin Wagner,Los Angeles Dodgers,7,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
