ID,Name,ORG,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM,IP Clean,Plays A,Plays M
47956,Dong-hwan Ahn,Los Angeles Dodgers,3,2,0,4,0,4,0,0,0,0.0,0,0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,1,1
55946,Mike Echols,San Francisco Giants,3,3,0,4,0,4,0,0,0,0.0,0,0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,1,1
60112,Tony Gomez,Milwaukee Brewers,3,2,0,4,0,4,0,0,0,-0.2,0,0,4.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,4.0,3,2
63024,Malikai Hill,Colorado Rockies,3,2,0,3,0,3,0,1,0,0.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0
63109,Devon Spurlock,Colorado Rockies,3,3,0,2,0,2,0,0,0,0.0,0,0,4.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4.0,2,2
51536,Erik Wilson,Cleveland Guardians,3,2,0,2,1,1,0,1,0,0.1,0,0,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.0,1,1
55025,Danny Woldt,Portland Loggers,3,2,0,5,0,5,0,0,0,0.1,0,0,4.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4.0,2,2
68565,Danny Cech,New York Mets,3,1,0,6,0,6,0,0,0,0.0,0,0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1,1
56619,Mike Fleming,Nashville Stars,3,1,0,2,0,2,0,0,0,0.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0
57945,Ernie Johnson,Baltimore Orioles,3,1,0,1,0,1,0,0,0,0.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0
57263,Danny Maldonado,Boston Red Sox,3,2,0,2,0,2,0,1,0,0.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0
56498,Jaisten Adkins,San Diego Padres,3,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0
59680,Jon Diaz,Arizona Diamondbacks,3,1,0,2,0,2,0,1,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0
55733,Zach Dunn,Chicago Cubs,3,2,0,1,0,1,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0
61484,Mike Durham,St. Louis Cardinals,3,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0
59175,Ramon Gonzales,New York Yankees,3,1,0,2,1,1,0,0,0,0.1,0,0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,1,1
67059,Tommy Jones,San Diego Padres,3,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0
58141,Kevin Murphy,Washington Nationals,3,1,0,1,0,1,0,1,0,-0.1,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1,0
55832,Danny Ortega,Texas Rangers,3,2,0,3,0,3,0,0,0,0.0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1
64052,Bob Rankin,Texas Rangers,3,1,0,3,0,3,0,1,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0
61497,Josh Scanlon,Atlanta Braves,3,1,0,4,1,3,0,1,0,0.0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1
61576,Naldo Velez,New York Yankees,3,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
53604,Bob Haslup,-,3,1,0,1,0,1,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
68417,Danny Moreta,-,3,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
